s101,s102,s103,s104,s105,s106,s107,s108,s109,s110,s111,s112,s113,s114,s115,s116,s117,s118,s119,s120,s121,s122,s123,s124
93.5146674,83.6710182,155.0374749,63.9837198,61.5228075,118.1237904,108.2801412,147.654738,150.1156503,167.3420364,0,0,228.8648439,167.3420364,273.1612653,86.1319305,0,287.9267391,157.4983872,110.7410535,0,0,0,0
90.70922738,81.16088765,150.3863507,62.06420821,59.67712328,114.5800767,105.031737,143.2250959,145.6121808,162.3217753,0,0,221.9988986,162.3217753,264.9664273,83.54797259,0,279.2889369,152.7734356,107.4188219,0,0,0,0
89.7740807,80.32417747,148.8359759,61.42437101,59.0618952,113.3988388,103.9489356,141.7485485,144.1110243,160.6483549,0,0,219.7102501,160.6483549,262.2348147,82.68665328,0,276.4096695,151.1984517,106.3114114,0,0,0,0
89.7740807,80.32417747,148.8359759,61.42437101,59.0618952,113.3988388,103.9489356,141.7485485,144.1110243,160.6483549,0,0,219.7102501,160.6483549,262.2348147,82.68665328,0,276.4096695,151.1984517,106.3114114,0,0,0,0
86.96864068,77.81404693,144.1848517,59.50485941,57.21621098,109.8551251,100.7005313,137.3189063,139.6075548,155.6280939,0,0,212.8443048,155.6280939,254.0399767,80.10269537,0,267.7718674,146.4735001,102.9891798,0,0,0,0
86.03349401,76.97733674,142.6344769,58.86502222,56.6009829,108.6738872,99.6177299,135.842359,138.1063983,153.9546735,0,0,210.5556564,153.9546735,251.3083641,79.24137606,0,264.8926,144.8985162,101.8817692,0,0,0,0
86.03349401,76.97733674,142.6344769,58.86502222,56.6009829,108.6738872,99.6177299,135.842359,138.1063983,153.9546735,0,0,210.5556564,153.9546735,251.3083641,79.24137606,0,264.8926,144.8985162,101.8817692,0,0,0,0
86.96864068,77.81404693,144.1848517,59.50485941,57.21621098,109.8551251,100.7005313,137.3189063,139.6075548,155.6280939,0,0,212.8443048,155.6280939,254.0399767,80.10269537,0,267.7718674,146.4735001,102.9891798,0,0,0,0
81.35776064,72.79378583,134.8826032,55.66583623,53.52484253,102.7676976,94.20372284,128.4596221,130.6006158,145.5875717,0,0,199.1124142,145.5875717,237.6503008,74.93477954,0,250.496263,137.0235969,96.34471655,0,0,0,0
67.33056053,60.2431331,111.6269819,46.06827826,44.2964214,85.04912909,77.96170166,106.3114114,108.0832682,120.4862662,0,0,164.7826876,120.4862662,196.676111,62.01498996,0,207.3072522,113.3988388,79.73355852,0,0,0,0
58.62797107,52.4566057,97.19900467,40.11387494,38.5710336,74.05638451,67.88501914,92.57048064,94.11332198,104.9132114,0,0,143.484245,104.9132114,171.2553892,53.99944704,0,180.5124372,98.74184602,69.42786048,0,0,0,0
54.96372288,49.17806784,91.12406688,37.60675776,36.160344,69.42786048,63.64220544,86.7848256,88.23123936,98.35613568,0,0,134.5164797,98.35613568,160.5519274,50.6244816,0,169.2304099,92.57048064,65.0886192,0,0,0,0
53.13159878,47.53879891,88.08659798,36.35319917,34.9549992,67.11359846,61.52079859,83.89199808,85.29019805,95.07759782,0,0,130.032597,95.07759782,155.2001964,48.93699888,0,163.5893963,89.48479795,62.91899856,0,0,0,0
51.29947469,45.89952998,85.04912909,35.09964058,33.7496544,64.79933645,59.39939174,80.99917056,82.34915674,91.79905997,0,0,125.5487144,91.79905997,149.8484655,47.24951616,0,157.9483826,86.39911526,60.74937792,0,0,0,0
51.29947469,45.89952998,85.04912909,35.09964058,33.7496544,64.79933645,59.39939174,80.99917056,82.34915674,91.79905997,0,0,125.5487144,91.79905997,149.8484655,47.24951616,0,157.9483826,86.39911526,60.74937792,0,0,0,0
53.13159878,47.53879891,88.08659798,36.35319917,34.9549992,67.11359846,61.52079859,83.89199808,85.29019805,95.07759782,0,0,130.032597,95.07759782,155.2001964,48.93699888,0,163.5893963,89.48479795,62.91899856,0,0,0,0
58.62797107,52.4566057,97.19900467,40.11387494,38.5710336,74.05638451,67.88501914,92.57048064,94.11332198,104.9132114,0,0,143.484245,104.9132114,171.2553892,53.99944704,0,180.5124372,98.74184602,69.42786048,0,0,0,0
69.62071565,62.29221926,115.423818,47.6352265,45.8031024,87.94195661,80.61346022,109.9274458,111.7595699,124.5844385,0,0,170.3875409,124.5844385,203.3657747,64.12434336,0,214.3585192,117.2559421,82.44558432,0,0,0,0
79.69739818,71.30819837,132.129897,54.52979875,52.4324988,100.6703977,92.28119789,125.8379971,127.9352971,142.6163967,0,0,195.0488955,142.6163967,232.8002947,73.40549832,0,245.3840944,134.2271969,94.37849784,0,0,0,0
87.02589456,77.86527408,144.2797726,59.54403312,57.253878,109.9274458,100.7668253,137.4093072,139.6994623,155.7305482,0,0,212.9844262,155.7305482,254.2072183,80.1554292,0,267.948149,146.5699277,103.0569804,0,0,0,0
90.69014275,81.14381194,150.3547104,62.0511503,59.6645676,114.5559698,105.009639,143.1949622,145.5815449,162.2876239,0,0,221.9521915,162.2876239,264.9106801,83.53039464,0,279.2301764,152.7412931,107.3962217,0,0,0,0
91.6062048,81.9634464,151.8734448,62.6779296,60.26724,115.7131008,106.0703424,144.641376,147.0520656,163.9268928,0,0,224.1941328,163.9268928,267.5865456,84.374136,0,282.0506832,154.2841344,108.481032,0,0,0,0
90.69014275,81.14381194,150.3547104,62.0511503,59.6645676,114.5559698,105.009639,143.1949622,145.5815449,162.2876239,0,0,221.9521915,162.2876239,264.9106801,83.53039464,0,279.2301764,152.7412931,107.3962217,0,0,0,0
91.6062048,81.9634464,151.8734448,62.6779296,60.26724,115.7131008,106.0703424,144.641376,147.0520656,163.9268928,0,0,224.1941328,163.9268928,267.5865456,84.374136,0,282.0506832,154.2841344,108.481032,0,0,0,0
91.6062048,81.9634464,151.8734448,62.6779296,60.26724,115.7131008,106.0703424,144.641376,147.0520656,163.9268928,0,0,224.1941328,163.9268928,267.5865456,84.374136,0,282.0506832,154.2841344,108.481032,0,0,0,0
88.85801866,79.50454301,147.3172415,60.79759171,58.4592228,112.2417078,102.8882321,140.3021347,142.6405036,159.009086,0,0,217.4683088,159.009086,259.5589492,81.84291192,0,273.5891627,149.6556104,105.226601,0,0,0,0
87.94195661,78.68490854,145.798507,60.17081242,57.8565504,111.0845768,101.8275287,138.855721,141.169983,157.3698171,0,0,215.2263675,157.3698171,256.8830838,80.99917056,0,270.7686559,148.112769,104.1417907,0,0,0,0
87.94195661,78.68490854,145.798507,60.17081242,57.8565504,111.0845768,101.8275287,138.855721,141.169983,157.3698171,0,0,215.2263675,157.3698171,256.8830838,80.99917056,0,270.7686559,148.112769,104.1417907,0,0,0,0
85.19377046,76.22600515,141.2423037,58.29047453,56.0485332,107.6131837,98.64541843,134.5164797,136.758421,152.4520103,0,0,208.5005435,152.4520103,248.8554874,78.46794648,0,262.3071354,143.484245,100.8873598,0,0,0,0
84.27770842,75.40637069,139.7235692,57.66369523,55.4458608,106.4560527,97.58471501,133.0700659,135.2879004,150.8127414,0,0,206.2586022,150.8127414,246.179622,77.62420512,0,259.4866285,141.9414036,99.80254944,0,0,0,0
84.27770842,75.40637069,139.7235692,57.66369523,55.4458608,106.4560527,97.58471501,133.0700659,135.2879004,150.8127414,0,0,206.2586022,150.8127414,246.179622,77.62420512,0,259.4866285,141.9414036,99.80254944,0,0,0,0
85.19377046,76.22600515,141.2423037,58.29047453,56.0485332,107.6131837,98.64541843,134.5164797,136.758421,152.4520103,0,0,208.5005435,152.4520103,248.8554874,78.46794648,0,262.3071354,143.484245,100.8873598,0,0,0,0
79.69739818,71.30819837,132.129897,54.52979875,52.4324988,100.6703977,92.28119789,125.8379971,127.9352971,142.6163967,0,0,195.0488955,142.6163967,232.8002947,73.40549832,0,245.3840944,134.2271969,94.37849784,0,0,0,0
65.95646746,59.01368141,109.3488803,45.12810931,43.3924128,83.31343258,76.37064653,104.1417907,105.8774872,118.0273628,0,0,161.4197756,118.0273628,192.6623128,60.74937792,0,203.0764919,111.0845768,78.10634304,0,0,0,0
57.40655501,51.36375974,95.17402541,39.27816922,37.7674704,72.51354317,66.4707479,90.64192896,92.15262778,102.7275195,0,0,140.4949899,102.7275195,167.6875686,52.87445856,0,176.7517615,96.68472422,67.98144672,0,0,0,0
53.81864532,48.15352476,89.22564882,36.82328364,35.4070035,67.98144672,62.31632616,84.9768084,86.39308854,96.30704952,0,0,131.714053,96.30704952,157.2070955,49.5698049,0,165.7047764,90.64192896,63.7326063,0,0,0,0
52.02469048,46.54840727,86.25146053,35.59584085,34.22677005,65.7153985,60.23911529,82.14424812,83.51331892,93.09681454,0,0,127.3235846,93.09681454,151.966859,47.91747807,0,160.1812838,87.62053133,61.60818609,0,0,0,0
50.23073563,44.94328978,83.27727223,34.36839806,33.0465366,63.44935027,58.16190442,79.31168784,80.6335493,89.88657955,0,0,122.9331162,89.88657955,146.7266225,46.26515124,0,154.6577913,84.5991337,59.48376588,0,0,0,0
50.23073563,44.94328978,83.27727223,34.36839806,33.0465366,63.44935027,58.16190442,79.31168784,80.6335493,89.88657955,0,0,122.9331162,89.88657955,146.7266225,46.26515124,0,154.6577913,84.5991337,59.48376588,0,0,0,0
52.02469048,46.54840727,86.25146053,35.59584085,34.22677005,65.7153985,60.23911529,82.14424812,83.51331892,93.09681454,0,0,127.3235846,93.09681454,151.966859,47.91747807,0,160.1812838,87.62053133,61.60818609,0,0,0,0
57.40655501,51.36375974,95.17402541,39.27816922,37.7674704,72.51354317,66.4707479,90.64192896,92.15262778,102.7275195,0,0,140.4949899,102.7275195,167.6875686,52.87445856,0,176.7517615,96.68472422,67.98144672,0,0,0,0
68.17028407,60.9944647,113.0191552,46.64282594,44.8488711,86.10983251,78.93401314,107.6372906,109.4312455,121.9889294,0,0,166.8378005,121.9889294,199.1289877,62.78841954,0,209.8927167,114.81311,80.72796798,0,0,0,0
78.03703571,69.8226109,129.3771908,53.39376128,51.34015508,98.57309774,90.35867293,123.2163722,125.2699784,139.6452218,0,0,190.9853769,139.6452218,227.9502885,71.87621711,0,240.2719258,131.430797,92.41227914,0,0,0,0
85.21285509,76.24308087,141.273944,58.30353243,56.06108888,107.6372906,98.66751642,134.5466133,136.7890569,152.4861617,0,0,208.5472506,152.4861617,248.9112346,78.48552443,0,262.3658959,143.5163875,100.90996,0,0,0,0
88.80076478,79.45331585,147.2223206,60.75841801,58.42155578,112.1693871,102.8219382,140.2117339,142.5485961,158.9066317,0,0,217.3281875,158.9066317,259.3917076,81.79017809,0,273.412881,149.5591828,105.1588004,0,0,0,0
89.6977422,80.2558746,148.7094147,61.3721394,59.0116725,113.3024112,103.8605436,141.628014,143.9884809,160.5117492,0,0,219.5234217,160.5117492,262.0118259,82.6163415,0,276.1746273,151.0698816,106.2210105,0,0,0,0
88.80076478,79.45331585,147.2223206,60.75841801,58.42155578,112.1693871,102.8219382,140.2117339,142.5485961,158.9066317,0,0,217.3281875,158.9066317,259.3917076,81.79017809,0,273.412881,149.5591828,105.1588004,0,0,0,0
89.6977422,80.2558746,148.7094147,61.3721394,59.0116725,113.3024112,103.8605436,141.628014,143.9884809,160.5117492,0,0,219.5234217,160.5117492,262.0118259,82.6163415,0,276.1746273,151.0698816,106.2210105,0,0,0,0
89.6977422,80.2558746,148.7094147,61.3721394,59.0116725,113.3024112,103.8605436,141.628014,143.9884809,160.5117492,0,0,219.5234217,160.5117492,262.0118259,82.6163415,0,276.1746273,151.0698816,106.2210105,0,0,0,0
87.00680993,77.84819836,144.2481323,59.53097522,57.24132233,109.9033389,100.7447273,137.3791736,139.6688265,155.6963967,0,0,212.937719,155.6963967,254.1514711,80.13785126,0,267.8893885,146.5377852,103.0343802,0,0,0,0
86.10983251,77.04563962,142.7610381,58.91725382,56.6512056,108.7703148,99.70612186,135.9628934,138.2289417,154.0912792,0,0,210.7424848,154.0912792,251.5313529,79.31168784,0,265.1276422,145.0270863,101.9721701,0,0,0,0
86.10983251,77.04563962,142.7610381,58.91725382,56.6512056,108.7703148,99.70612186,135.9628934,138.2289417,154.0912792,0,0,210.7424848,154.0912792,251.5313529,79.31168784,0,265.1276422,145.0270863,101.9721701,0,0,0,0
83.41890025,74.63796338,138.2997557,57.07608964,54.88085543,105.3712424,96.59030555,131.714053,133.9092872,149.2759268,0,0,204.1567822,149.2759268,243.6709981,76.8331976,0,256.8424034,140.4949899,98.78553977,0,0,0,0
82.52192282,73.83540463,136.8126615,56.46236825,54.2907387,104.2382183,95.55170011,130.2977729,132.4694024,147.6708093,0,0,201.961548,147.6708093,241.0508798,76.00703418,0,254.0806571,138.9842911,97.72332966,0,0,0,0
82.52192282,73.83540463,136.8126615,56.46236825,54.2907387,104.2382183,95.55170011,130.2977729,132.4694024,147.6708093,0,0,201.961548,147.6708093,241.0508798,76.00703418,0,254.0806571,138.9842911,97.72332966,0,0,0,0
83.41890025,74.63796338,138.2997557,57.07608964,54.88085543,105.3712424,96.59030555,131.714053,133.9092872,149.2759268,0,0,204.1567822,149.2759268,243.6709981,76.8331976,0,256.8424034,140.4949899,98.78553977,0,0,0,0
78.03703571,69.8226109,129.3771908,53.39376128,51.34015508,98.57309774,90.35867293,123.2163722,125.2699784,139.6452218,0,0,190.9853769,139.6452218,227.9502885,71.87621711,0,240.2719258,131.430797,92.41227914,0,0,0,0
64.58237438,57.78422971,107.0707786,44.18794037,42.4884042,81.57773606,74.77959139,101.9721701,103.6717062,115.5684594,0,0,158.0568636,115.5684594,188.6485146,59.48376588,0,198.8457317,108.7703148,76.47912756,0,0,0,0
54.37209947,48.64872058,90.14321755,37.2019628,35.77111808,68.6805467,62.95716781,85.85068338,87.2815281,97.29744116,0,0,133.0685592,97.29744116,158.8237643,50.07956531,0,167.4088326,91.57406227,64.38801254,0,0,0,0
51.43306707,46.01906001,85.2706112,35.19104589,33.83754413,64.96808472,59.55407766,81.2101059,82.56360767,92.03812002,0,0,125.8756641,92.03812002,150.2386959,47.37256178,0,158.3597065,86.62411296,60.90757943,0,0,0,0
49.96355087,44.70422972,82.83430802,34.18558744,32.87075715,63.11185373,57.85253258,78.88981716,80.20464745,89.40845945,0,0,122.2792166,89.40845945,145.9461617,46.01906001,0,153.8351435,84.1491383,59.16736287,0,0,0,0
47.75927657,42.7319843,79.17985325,32.67739976,31.42057669,60.32750724,55.30021497,75.40938405,76.66620712,85.46396859,0,0,116.8845453,85.46396859,139.5073605,43.98880736,0,147.0482989,80.43667632,56.55703804,0,0,0,0
47.02451846,42.07456915,77.96170166,32.17467053,30.9371832,59.39939174,54.44944243,74.24923968,75.48672701,84.1491383,0,0,115.0863215,84.1491383,137.3610934,43.31205648,0,144.7860174,79.19918899,55.68692976,0,0,0,0
45.55500226,40.75973887,75.52539849,31.16921207,29.97039623,57.54316075,52.74789736,71.92895094,73.12776679,81.51947773,0,0,111.489874,81.51947773,133.0685592,41.95855472,0,140.2614543,76.72421434,53.94671321,0,0,0,0
45.55500226,40.75973887,75.52539849,31.16921207,29.97039623,57.54316075,52.74789736,71.92895094,73.12776679,81.51947773,0,0,111.489874,81.51947773,133.0685592,41.95855472,0,140.2614543,76.72421434,53.94671321,0,0,0,0
48.49403467,43.38939944,80.39800484,33.18012898,31.90397018,61.25562274,56.15098751,76.56952842,77.84568723,86.77879888,0,0,118.6827691,86.77879888,141.6536276,44.66555825,0,149.3105804,81.67416365,57.42714632,0,0,0,0
59.51540618,53.25062658,98.67027867,40.72106739,39.15487249,75.17735518,68.91257558,93.97169397,95.53788887,106.5012532,0,0,145.6561257,106.5012532,173.8476338,54.81682148,0,183.2448032,100.2364736,70.47877048,0,0,0,0
63.18919669,56.5377023,104.7610366,43.23471352,41.57183993,79.81793266,73.16643827,99.77241582,101.4352894,113.0754046,0,0,154.6472445,113.0754046,184.5789693,58.2005759,0,194.5562108,106.4239102,74.82931187,0,0,0,0
66.86298719,59.82477801,110.8517946,45.74835966,43.98880736,84.45851014,77.42030096,105.5731377,107.33269,119.649556,0,0,163.6383634,119.649556,195.3103047,61.58433031,0,205.8676185,112.6113468,79.17985325,0,0,0,0
68.33250339,61.1396083,113.2880977,46.75381811,44.95559434,86.31474113,79.12184603,107.8934264,109.6916502,122.2792166,0,0,167.2348109,122.2792166,199.6028389,62.93783207,0,210.3921815,115.0863215,80.92006981,0,0,0,0
68.33250339,61.1396083,113.2880977,46.75381811,44.95559434,86.31474113,79.12184603,107.8934264,109.6916502,122.2792166,0,0,167.2348109,122.2792166,199.6028389,62.93783207,0,210.3921815,115.0863215,80.92006981,0,0,0,0
67.59774529,60.48219316,112.0699461,46.25108888,44.47220085,85.38662563,78.2710735,106.733282,108.5121701,120.9643863,0,0,165.4365872,120.9643863,197.4565718,62.26108119,0,208.1299,113.8488342,80.04996153,0,0,0,0
66.86298719,59.82477801,110.8517946,45.74835966,43.98880736,84.45851014,77.42030096,105.5731377,107.33269,119.649556,0,0,163.6383634,119.649556,195.3103047,61.58433031,0,205.8676185,112.6113468,79.17985325,0,0,0,0
66.86298719,59.82477801,110.8517946,45.74835966,43.98880736,84.45851014,77.42030096,105.5731377,107.33269,119.649556,0,0,163.6383634,119.649556,195.3103047,61.58433031,0,205.8676185,112.6113468,79.17985325,0,0,0,0
67.59774529,60.48219316,112.0699461,46.25108888,44.47220085,85.38662563,78.2710735,106.733282,108.5121701,120.9643863,0,0,165.4365872,120.9643863,197.4565718,62.26108119,0,208.1299,113.8488342,80.04996153,0,0,0,0
69.06726149,61.79702344,114.5062493,47.25654734,45.43898783,87.24285662,79.97261857,109.0535708,110.8711303,123.5940469,0,0,169.0330347,123.5940469,201.7491059,63.61458296,0,212.654463,116.3238088,81.79017809,0,0,0,0
69.8020196,62.45443859,115.7244009,47.75927657,45.92238131,88.17097212,80.82339111,110.2137152,112.0506104,124.9088772,0,0,170.8312585,124.9088772,203.895373,64.29133384,0,214.9167445,117.5612962,82.66028636,0,0,0,0
69.8020196,62.45443859,115.7244009,47.75927657,45.92238131,88.17097212,80.82339111,110.2137152,112.0506104,124.9088772,0,0,170.8312585,124.9088772,203.895373,64.29133384,0,214.9167445,117.5612962,82.66028636,0,0,0,0
73.4758101,65.7415143,121.8151589,50.2729227,48.33934875,92.8115496,85.0772538,116.014437,117.948011,131.4830286,0,0,179.8223774,131.4830286,214.6267085,67.67508825,0,226.2281522,123.7487328,87.01082775,0,0,0,0
68.33250339,61.1396083,113.2880977,46.75381811,44.95559434,86.31474113,79.12184603,107.8934264,109.6916502,122.2792166,0,0,167.2348109,122.2792166,199.6028389,62.93783207,0,210.3921815,115.0863215,80.92006981,0,0,0,0
64.65871289,57.85253258,107.1973398,44.24017198,42.5386269,81.67416365,74.86798334,102.0927046,103.7942496,115.7050652,0,0,158.2436921,115.7050652,188.8715034,59.55407766,0,199.0807739,108.8988849,76.56952842,0,0,0,0
58.78064808,52.59321144,97.45212708,40.21833816,38.671479,74.24923968,68.06180304,92.8115496,94.35840876,105.1864229,0,0,143.8579019,105.1864229,171.7013668,54.1400706,0,180.9825217,98.99898624,69.6086622,0,0,0,0
52.95983715,47.38511745,87.80183528,36.23567805,34.84199813,66.8966364,61.3219167,83.6207955,85.01447543,94.7702349,0,0,129.612233,94.7702349,154.6984717,48.77879738,0,163.0605512,89.1955152,62.71559663,0,0,0,0
50.09714325,44.82375975,83.05579013,34.27699275,32.95864688,63.280602,58.0072185,79.1007525,80.41909838,89.6475195,0,0,122.6061664,89.6475195,146.3363921,46.14210563,0,154.2464674,84.374136,59.32556438,0,0,0,0
48.6657963,43.5430809,80.68276755,33.2976501,32.01697125,61.4725848,56.3498694,76.840731,78.12140985,87.0861618,0,0,119.1031331,87.0861618,142.1553524,44.82375975,0,149.8394255,81.9634464,57.63054825,0,0,0,0
46.51877588,41.62206263,77.12323369,31.82863613,30.60445781,58.760559,53.86384575,73.45069875,74.67487706,83.24412525,0,0,113.8485831,83.24412525,135.8837927,42.84624094,0,143.2288626,78.347412,55.08802406,0,0,0,0
45.8031024,40.9817232,75.9367224,31.3389648,30.13362,57.8565504,53.0351712,72.320688,73.5260328,81.9634464,0,0,112.0970664,81.9634464,133.7932728,42.187068,0,141.0253416,77.1420672,54.240516,0,0,0,0
44.37175545,39.70104435,73.56369983,30.35962215,29.19194438,56.0485332,51.3778221,70.0606665,71.22834428,79.4020887,0,0,108.5940331,79.4020887,129.612233,40.86872213,0,136.6182997,74.7313776,52.54549988,0,0,0,0
44.37175545,39.70104435,73.56369983,30.35962215,29.19194438,56.0485332,51.3778221,70.0606665,71.22834428,79.4020887,0,0,108.5940331,79.4020887,129.612233,40.86872213,0,136.6182997,74.7313776,52.54549988,0,0,0,0
47.23444935,42.26240205,78.30974498,32.31830745,31.07529563,59.6645676,54.6925203,74.5807095,75.82372133,84.5248041,0,0,115.6000997,84.5248041,137.9743126,43.50541388,0,145.4323835,79.5527568,55.93553213,0,0,0,0
57.96955148,51.86749343,96.10741429,39.66337733,38.13786281,73.2246966,67.12263855,91.53087075,93.05638526,103.7349869,0,0,141.8728497,103.7349869,169.3321109,53.39300794,0,178.485198,97.6329288,68.64815306,0,0,0,0
61.54791885,55.06919055,102.0399707,42.11173395,40.49205188,77.7447396,71.2660113,97.1809245,98.80060658,110.1383811,0,0,150.630433,110.1383811,179.7847103,56.68887263,0,189.5028028,103.6596528,72.88569338,0,0,0,0
65.12628623,58.27088768,107.9725272,44.56009058,42.84624094,82.2647826,75.40938405,102.8309783,104.5448279,116.5417754,0,0,159.3880163,116.5417754,190.2373098,59.98473731,0,200.5204076,109.6863768,77.12323369,0,0,0,0
66.55763318,59.55156653,110.3455497,45.53943323,43.78791656,84.0727998,77.06673315,105.0909998,106.8425164,119.1031331,0,0,162.8910496,119.1031331,194.4183495,61.30308319,0,204.9274495,112.0970664,78.81824981,0,0,0,0
66.55763318,59.55156653,110.3455497,45.53943323,43.78791656,84.0727998,77.06673315,105.0909998,106.8425164,119.1031331,0,0,162.8910496,119.1031331,194.4183495,61.30308319,0,204.9274495,112.0970664,78.81824981,0,0,0,0
65.8419597,58.9112271,109.1590385,45.0497619,43.31707875,83.1687912,76.2380586,103.960989,105.6936722,117.8224542,0,0,161.139533,117.8224542,192.3278297,60.64391025,0,202.7239286,110.8917216,77.97074175,0,0,0,0
65.12628623,58.27088768,107.9725272,44.56009058,42.84624094,82.2647826,75.40938405,102.8309783,104.5448279,116.5417754,0,0,159.3880163,116.5417754,190.2373098,59.98473731,0,200.5204076,109.6863768,77.12323369,0,0,0,0
65.12628623,58.27088768,107.9725272,44.56009058,42.84624094,82.2647826,75.40938405,102.8309783,104.5448279,116.5417754,0,0,159.3880163,116.5417754,190.2373098,59.98473731,0,200.5204076,109.6863768,77.12323369,0,0,0,0
65.8419597,58.9112271,109.1590385,45.0497619,43.31707875,83.1687912,76.2380586,103.960989,105.6936722,117.8224542,0,0,161.139533,117.8224542,192.3278297,60.64391025,0,202.7239286,110.8917216,77.97074175,0,0,0,0
67.27330665,60.19190595,111.532061,46.02910455,44.25875438,84.9768084,77.8954077,106.2210105,107.9913607,120.3838119,0,0,164.6425663,120.3838119,196.5088694,61.96225613,0,207.1309705,113.3024112,79.66575788,0,0,0,0
67.98898013,60.83224538,112.7185723,46.51877588,44.72959219,85.880817,78.72408225,107.3510213,109.1402049,121.6644908,0,0,166.3940829,121.6644908,198.5993893,62.62142906,0,209.3344914,114.507756,80.51326594,0,0,0,0
67.98898013,60.83224538,112.7185723,46.51877588,44.72959219,85.880817,78.72408225,107.3510213,109.1402049,121.6644908,0,0,166.3940829,121.6644908,198.5993893,62.62142906,0,209.3344914,114.507756,80.51326594,0,0,0,0
71.5673475,64.0339425,118.6511288,48.9671325,47.08378125,90.40086,82.867455,113.001075,114.8844263,128.067885,0,0,175.1516663,128.067885,209.0519888,65.91729375,0,220.3520963,120.53448,84.75080625,0,0,0,0
66.55763318,59.55156653,110.3455497,45.53943323,43.78791656,84.0727998,77.06673315,105.0909998,106.8425164,119.1031331,0,0,162.8910496,119.1031331,194.4183495,61.30308319,0,204.9274495,112.0970664,78.81824981,0,0,0,0
62.9792658,56.3498694,104.4129933,43.0910766,41.4337275,79.5527568,72.9233604,99.440946,101.0982951,112.6997388,0,0,154.1334663,112.6997388,183.9657501,58.0072185,0,193.9098447,106.0703424,74.5807095,0,0,0,0
57.253878,51.227154,94.920903,39.173706,37.667025,72.320688,66.293964,90.40086,91.907541,102.454308,0,0,140.121333,102.454308,167.241591,52.733835,0,176.281677,96.427584,67.800645,0,0,0,0
62.39743488,55.82928384,103.4483789,42.69298176,41.050944,78.81781248,72.24966144,98.5222656,100.1643034,111.6585677,0,0,152.7095117,111.6585677,182.2661914,57.4713216,0,192.1184179,105.0904166,73.8916992,0,0,0,0
58.4975952,52.3399536,96.9828552,40.0246704,38.48526,73.8916992,67.7340576,92.364624,93.9040344,104.6799072,0,0,143.1651672,104.6799072,170.8745544,53.879364,0,180.1110168,98.5222656,69.273468,0,0,0,0
56.54767536,50.59528848,93.75009336,38.69051472,37.202418,71.42864256,65.47625568,89.2858032,90.77389992,101.190577,0,0,138.392995,101.190577,165.1787359,52.0833852,0,174.1073162,95.23819008,66.9643524,0,0,0,0
54.59775552,48.85062336,90.51733152,37.35635904,35.919576,68.96558592,63.21845376,86.2069824,87.64376544,97.70124672,0,0,133.6208227,97.70124672,159.4829174,50.2874064,0,168.1036157,91.95411456,64.6552368,0,0,0,0
54.59775552,48.85062336,90.51733152,37.35635904,35.919576,68.96558592,63.21845376,86.2069824,87.64376544,97.70124672,0,0,133.6208227,97.70124672,159.4829174,50.2874064,0,168.1036157,91.95411456,64.6552368,0,0,0,0
56.54767536,50.59528848,93.75009336,38.69051472,37.202418,71.42864256,65.47625568,89.2858032,90.77389992,101.190577,0,0,138.392995,101.190577,165.1787359,52.0833852,0,174.1073162,95.23819008,66.9643524,0,0,0,0
62.39743488,55.82928384,103.4483789,42.69298176,41.050944,78.81781248,72.24966144,98.5222656,100.1643034,111.6585677,0,0,152.7095117,111.6585677,182.2661914,57.4713216,0,192.1184179,105.0904166,73.8916992,0,0,0,0
74.09695392,66.29727456,122.8449499,50.69791584,48.747996,93.59615232,85.79647296,116.9951904,118.9451102,132.5945491,0,0,181.3425451,132.5945491,216.4411022,68.2471944,0,228.1406213,124.7948698,87.7463928,0,0,0,0
84.82151304,75.89293272,140.62514,58.03577208,55.803627,107.1429638,98.21438352,133.9287048,136.1608499,151.7858654,0,0,207.5894924,151.7858654,247.7681039,78.1250778,0,261.1609744,142.8572851,100.4465286,0,0,0,0
92.6211924,82.8715932,153.5561874,63.3723948,60.934995,116.9951904,107.2455912,146.243988,148.6813878,165.7431864,0,0,226.6781814,165.7431864,270.5513778,85.308993,0,285.1757766,155.9935872,109.682991,0,0,0,0
96.52103208,86.36092344,160.0217111,66.04070616,63.500679,121.9213037,111.761195,152.4016296,154.9416568,172.7218469,0,0,236.2225259,172.7218469,281.9430148,88.9009506,0,297.1831777,162.5617382,114.3012222,0,0,0,0
97.495992,87.233256,161.638092,66.707784,64.1421,123.152832,112.890096,153.94104,156.506724,174.466512,0,0,238.608612,174.466512,284.790924,89.79894,0,300.185028,164.203776,115.45578,0,0,0,0
96.52103208,86.36092344,160.0217111,66.04070616,63.500679,121.9213037,111.761195,152.4016296,154.9416568,172.7218469,0,0,236.2225259,172.7218469,281.9430148,88.9009506,0,297.1831777,162.5617382,114.3012222,0,0,0,0
97.495992,87.233256,161.638092,66.707784,64.1421,123.152832,112.890096,153.94104,156.506724,174.466512,0,0,238.608612,174.466512,284.790924,89.79894,0,300.185028,164.203776,115.45578,0,0,0,0
97.495992,87.233256,161.638092,66.707784,64.1421,123.152832,112.890096,153.94104,156.506724,174.466512,0,0,238.608612,174.466512,284.790924,89.79894,0,300.185028,164.203776,115.45578,0,0,0,0
